image_id,species,camera_id,datetime,bbox_x,bbox_y,bbox_w,bbox_h
GUYRA-SYN-003117,anteater,CAM-050,2024-03-25,1414,124,256,261
GUYRA-SYN-003118,brocket_deer,CAM-038,2024-12-05,1715,981,153,240
GUYRA-SYN-003119,brocket_deer,CAM-044,2024-03-09,771,476,118,145
GUYRA-SYN-003120,capybara,CAM-039,2024-09-24,780,517,189,237
GUYRA-SYN-003121,puma,CAM-014,2024-09-21,463,920,183,366
GUYRA-SYN-003122,puma,CAM-016,2024-10-26,211,309,157,430
GUYRA-SYN-003123,capybara,CAM-036,2024-08-01,802,321,390,207
GUYRA-SYN-003124,puma,CAM-034,2024-09-02,1457,434,185,174
GUYRA-SYN-003125,jaguar,CAM-003,2024-02-01,379,471,189,101
GUYRA-SYN-003126,jaguar,CAM-005,2024-12-17,790,944,322,294
GUYRA-SYN-003127,jaguar,CAM-003,2024-01-17,1722,984,466,297
GUYRA-SYN-003128,jaguar,CAM-001,2024-09-03,1674,605,196,290
GUYRA-SYN-003129,brocket_deer,CAM-006,2024-05-02,1878,481,383,248
GUYRA-SYN-003130,tapir,CAM-042,2024-04-21,174,1045,486,124
GUYRA-SYN-003131,brocket_deer,CAM-018,2024-07-26,1538,283,199,261
GUYRA-SYN-003132,tapir,CAM-027,2024-10-11,1704,200,117,101
GUYRA-SYN-003133,puma,CAM-047,2024-01-15,1710,827,193,101
GUYRA-SYN-003134,tapir,CAM-018,2024-06-24,1204,776,324,138
GUYRA-SYN-003135,tapir,CAM-002,2024-12-02,892,886,442,299
GUYRA-SYN-003136,brocket_deer,CAM-018,2024-02-03,26,804,289,253
GUYRA-SYN-003137,jaguar,CAM-046,2024-02-23,1721,460,244,100
GUYRA-SYN-003138,brocket_deer,CAM-035,2024-06-04,816,550,495,416
GUYRA-SYN-003139,brocket_deer,CAM-003,2024-09-20,30,752,495,387
GUYRA-SYN-003140,puma,CAM-028,2024-07-18,414,602,383,172
GUYRA-SYN-003141,brocket_deer,CAM-035,2024-12-19,1156,829,181,298
GUYRA-SYN-003142,anteater,CAM-030,2024-01-17,479,887,385,384
GUYRA-SYN-003143,anteater,CAM-041,2024-10-04,967,993,500,414
GUYRA-SYN-003144,jaguar,CAM-024,2024-01-12,1644,878,192,285
GUYRA-SYN-003145,brocket_deer,CAM-005,2024-10-15,1836,772,111,454
GUYRA-SYN-003146,anteater,CAM-016,2024-03-01,178,271,320,459
GUYRA-SYN-003147,tapir,CAM-030,2024-11-17,1182,382,294,107
GUYRA-SYN-003148,tapir,CAM-006,2024-09-28,11,754,171,137
GUYRA-SYN-003149,brocket_deer,CAM-024,2024-06-17,643,241,335,349
GUYRA-SYN-003150,brocket_deer,CAM-019,2024-12-03,1374,282,349,251
GUYRA-SYN-003151,brocket_deer,CAM-039,2024-03-26,152,197,377,444
GUYRA-SYN-003152,capybara,CAM-036,2024-03-09,188,824,170,323
GUYRA-SYN-003153,tapir,CAM-012,2024-03-05,1235,977,271,362
GUYRA-SYN-003154,anteater,CAM-005,2024-08-02,1661,541,469,474
GUYRA-SYN-003155,tapir,CAM-018,2024-03-04,1686,709,448,250
GUYRA-SYN-003156,tapir,CAM-032,2024-01-11,891,1035,164,101
GUYRA-SYN-003157,anteater,CAM-010,2024-03-28,1781,751,354,100
GUYRA-SYN-003158,capybara,CAM-037,2024-01-24,101,129,423,304
GUYRA-SYN-003159,puma,CAM-046,2024-06-14,563,108,335,187
GUYRA-SYN-003160,puma,CAM-009,2024-05-28,1770,962,190,357
GUYRA-SYN-003161,puma,CAM-036,2024-10-11,1817,573,102,129
GUYRA-SYN-003162,jaguar,CAM-032,2024-09-21,1868,1058,193,182
GUYRA-SYN-003163,capybara,CAM-017,2024-12-15,492,184,169,314
GUYRA-SYN-003164,jaguar,CAM-025,2024-09-26,1581,764,103,346
GUYRA-SYN-003165,jaguar,CAM-004,2024-06-18,1313,120,146,159
GUYRA-SYN-003166,anteater,CAM-024,2024-01-20,364,949,155,436
GUYRA-SYN-003167,jaguar,CAM-021,2024-03-14,165,89,480,285
GUYRA-SYN-003168,puma,CAM-029,2024-01-27,1166,278,202,122
GUYRA-SYN-003169,jaguar,CAM-030,2024-02-26,881,642,448,107
GUYRA-SYN-003170,jaguar,CAM-031,2024-05-23,1699,177,358,393
GUYRA-SYN-003171,tapir,CAM-036,2024-12-11,1431,600,216,430
GUYRA-SYN-003172,puma,CAM-037,2024-09-15,846,436,311,276
GUYRA-SYN-003173,puma,CAM-039,2024-05-09,967,236,311,475
GUYRA-SYN-003174,jaguar,CAM-040,2024-12-17,1895,289,342,203
GUYRA-SYN-003175,tapir,CAM-035,2024-02-07,1846,144,118,232
GUYRA-SYN-003176,tapir,CAM-003,2024-03-12,1586,825,213,450
GUYRA-SYN-003177,puma,CAM-005,2024-08-10,436,737,324,231
GUYRA-SYN-003178,anteater,CAM-049,2024-04-11,1784,310,315,371
GUYRA-SYN-003179,jaguar,CAM-026,2024-05-18,891,79,481,319
GUYRA-SYN-003180,brocket_deer,CAM-013,2024-10-18,448,514,253,377
GUYRA-SYN-003181,anteater,CAM-013,2024-09-10,362,651,216,295
GUYRA-SYN-003182,capybara,CAM-020,2024-07-05,1106,97,269,271
GUYRA-SYN-003183,jaguar,CAM-029,2024-08-09,1443,102,301,284
GUYRA-SYN-003184,brocket_deer,CAM-040,2024-06-12,163,745,303,181
GUYRA-SYN-003185,puma,CAM-037,2024-03-24,1688,19,404,117
GUYRA-SYN-003186,anteater,CAM-022,2024-06-04,87,1010,422,458
GUYRA-SYN-003187,tapir,CAM-047,2024-01-22,1228,208,219,151
GUYRA-SYN-003188,jaguar,CAM-007,2024-08-25,1039,794,148,407
GUYRA-SYN-003189,capybara,CAM-002,2024-03-11,1649,604,460,327
GUYRA-SYN-003190,capybara,CAM-025,2024-01-22,1439,362,186,424
GUYRA-SYN-003191,jaguar,CAM-026,2024-12-20,759,478,261,237
GUYRA-SYN-003192,capybara,CAM-006,2024-11-06,1,169,441,169
GUYRA-SYN-003193,puma,CAM-029,2024-06-26,1625,731,130,105
GUYRA-SYN-003194,puma,CAM-027,2024-12-02,161,654,156,272
GUYRA-SYN-003195,puma,CAM-047,2024-03-12,1634,531,325,424
GUYRA-SYN-003196,anteater,CAM-022,2024-01-15,578,89,352,151
GUYRA-SYN-003197,brocket_deer,CAM-046,2024-04-28,264,949,404,381
GUYRA-SYN-003198,jaguar,CAM-023,2024-12-24,1208,749,429,114
GUYRA-SYN-003199,puma,CAM-043,2024-02-02,19,804,247,446
GUYRA-SYN-003200,anteater,CAM-014,2024-05-25,1477,24,204,453
GUYRA-SYN-003201,anteater,CAM-008,2024-01-09,713,258,116,209
GUYRA-SYN-003202,brocket_deer,CAM-003,2024-09-20,1430,582,132,136
GUYRA-SYN-003203,anteater,CAM-020,2024-11-20,1863,192,213,434
GUYRA-SYN-003204,tapir,CAM-040,2024-10-06,1117,735,277,489
GUYRA-SYN-003205,puma,CAM-024,2024-11-19,697,300,123,285
GUYRA-SYN-003206,brocket_deer,CAM-005,2024-01-02,834,997,391,395
GUYRA-SYN-003207,jaguar,CAM-042,2024-01-13,1169,877,380,130
GUYRA-SYN-003208,jaguar,CAM-035,2024-07-23,899,977,234,122
GUYRA-SYN-003209,capybara,CAM-016,2024-08-17,546,256,466,211
GUYRA-SYN-003210,capybara,CAM-013,2024-10-28,591,628,397,457
GUYRA-SYN-003211,tapir,CAM-015,2024-01-01,804,1005,334,293
GUYRA-SYN-003212,puma,CAM-022,2024-06-01,446,329,424,278
GUYRA-SYN-003213,jaguar,CAM-005,2024-08-07,777,641,230,166
GUYRA-SYN-003214,brocket_deer,CAM-012,2024-05-04,940,521,194,398
GUYRA-SYN-003215,jaguar,CAM-041,2024-03-22,1172,306,212,213
GUYRA-SYN-003216,tapir,CAM-022,2024-02-03,31,65,392,120
GUYRA-SYN-003217,capybara,CAM-027,2024-11-02,729,500,102,426
GUYRA-SYN-003218,anteater,CAM-036,2024-07-17,518,497,107,177
GUYRA-SYN-003219,jaguar,CAM-006,2024-07-13,909,450,169,415
GUYRA-SYN-003220,jaguar,CAM-019,2024-11-11,1891,934,271,486
GUYRA-SYN-003221,anteater,CAM-036,2024-09-15,662,381,144,187
GUYRA-SYN-003222,anteater,CAM-048,2024-10-25,867,638,185,302
GUYRA-SYN-003223,jaguar,CAM-015,2024-04-14,1374,366,104,455
GUYRA-SYN-003224,puma,CAM-030,2024-06-12,1066,382,139,230
GUYRA-SYN-003225,brocket_deer,CAM-030,2024-01-23,1220,258,100,327
GUYRA-SYN-003226,jaguar,CAM-006,2024-06-27,331,462,465,484
GUYRA-SYN-003227,anteater,CAM-001,2024-03-07,883,344,150,431
GUYRA-SYN-003228,anteater,CAM-047,2024-11-06,138,722,368,163
GUYRA-SYN-003229,anteater,CAM-037,2024-08-24,8,749,389,148
GUYRA-SYN-003230,brocket_deer,CAM-007,2024-02-17,894,433,374,290
GUYRA-SYN-003231,tapir,CAM-036,2024-09-03,1495,640,391,483
GUYRA-SYN-003232,brocket_deer,CAM-045,2024-08-06,1441,192,295,384
GUYRA-SYN-003233,anteater,CAM-003,2024-12-02,1536,695,221,345
GUYRA-SYN-003234,anteater,CAM-049,2024-12-20,1757,442,134,380
GUYRA-SYN-003235,brocket_deer,CAM-039,2024-03-17,1860,982,188,360
GUYRA-SYN-003236,tapir,CAM-022,2024-05-28,109,196,363,170
GUYRA-SYN-003237,puma,CAM-047,2024-08-06,2,110,190,382
GUYRA-SYN-003238,puma,CAM-040,2024-05-18,261,468,169,439
GUYRA-SYN-003239,puma,CAM-004,2024-05-03,568,570,349,242
GUYRA-SYN-003240,capybara,CAM-014,2024-12-05,1893,1074,482,156
GUYRA-SYN-003241,jaguar,CAM-027,2024-06-19,1233,401,458,105
GUYRA-SYN-003242,capybara,CAM-009,2024-12-21,1504,26,165,118
GUYRA-SYN-003243,capybara,CAM-014,2024-01-09,1919,305,212,167
GUYRA-SYN-003244,puma,CAM-046,2024-08-16,735,260,456,152
GUYRA-SYN-003245,puma,CAM-024,2024-12-07,84,267,357,147
GUYRA-SYN-003246,brocket_deer,CAM-022,2024-01-14,519,810,200,101
GUYRA-SYN-003247,capybara,CAM-004,2024-06-23,1624,472,325,333
GUYRA-SYN-003248,brocket_deer,CAM-023,2024-07-19,196,459,167,493
GUYRA-SYN-003249,jaguar,CAM-044,2024-01-21,331,183,312,449
GUYRA-SYN-003250,capybara,CAM-048,2024-02-16,611,774,411,120
GUYRA-SYN-003251,puma,CAM-038,2024-12-17,446,244,114,234
GUYRA-SYN-003252,puma,CAM-048,2024-09-27,565,136,417,298
GUYRA-SYN-003253,brocket_deer,CAM-011,2024-03-19,166,415,160,314
GUYRA-SYN-003254,brocket_deer,CAM-001,2024-09-02,751,831,385,288
GUYRA-SYN-003255,brocket_deer,CAM-026,2024-08-25,1796,83,296,219
GUYRA-SYN-003256,capybara,CAM-026,2024-03-03,1168,1048,301,285
GUYRA-SYN-003257,tapir,CAM-004,2024-05-19,587,521,253,435
GUYRA-SYN-003258,jaguar,CAM-029,2024-07-13,402,627,409,494
GUYRA-SYN-003259,puma,CAM-046,2024-04-19,853,704,104,254
GUYRA-SYN-003260,capybara,CAM-039,2024-07-06,929,388,166,186
GUYRA-SYN-003261,brocket_deer,CAM-009,2024-07-27,240,181,251,175
GUYRA-SYN-003262,tapir,CAM-014,2024-07-22,281,703,435,384
GUYRA-SYN-003263,capybara,CAM-021,2024-05-22,309,207,447,363
GUYRA-SYN-003264,anteater,CAM-041,2024-01-18,1505,1009,404,451
GUYRA-SYN-003265,anteater,CAM-007,2024-12-20,1905,834,175,427
GUYRA-SYN-003266,puma,CAM-047,2024-05-27,1456,173,436,407
GUYRA-SYN-003267,anteater,CAM-044,2024-07-09,451,411,386,273
GUYRA-SYN-003268,puma,CAM-009,2024-12-10,943,382,287,441
GUYRA-SYN-003269,jaguar,CAM-024,2024-09-08,460,502,233,203
GUYRA-SYN-003270,jaguar,CAM-045,2024-04-03,161,749,442,370
GUYRA-SYN-003271,brocket_deer,CAM-026,2024-01-12,1472,546,289,339
GUYRA-SYN-003272,capybara,CAM-025,2024-12-19,1382,550,355,269
GUYRA-SYN-003273,brocket_deer,CAM-026,2024-10-23,1832,549,469,495
GUYRA-SYN-003274,capybara,CAM-022,2024-04-12,491,894,289,388
GUYRA-SYN-003275,brocket_deer,CAM-018,2024-07-13,1907,1029,295,132
GUYRA-SYN-003276,brocket_deer,CAM-014,2024-05-05,161,362,275,246
GUYRA-SYN-003277,tapir,CAM-002,2024-09-23,1860,16,393,270
GUYRA-SYN-003278,anteater,CAM-020,2024-09-03,1668,699,194,489
GUYRA-SYN-003279,brocket_deer,CAM-039,2024-03-11,1610,760,394,295
GUYRA-SYN-003280,brocket_deer,CAM-020,2024-08-06,231,490,106,332
GUYRA-SYN-003281,tapir,CAM-009,2024-04-12,1591,243,236,192
GUYRA-SYN-003282,brocket_deer,CAM-008,2024-05-02,1367,542,433,378
GUYRA-SYN-003283,anteater,CAM-013,2024-04-26,1837,322,312,159
GUYRA-SYN-003284,tapir,CAM-050,2024-06-10,437,114,331,390
GUYRA-SYN-003285,brocket_deer,CAM-015,2024-11-25,937,462,153,448
GUYRA-SYN-003286,jaguar,CAM-002,2024-09-21,1405,249,353,371
GUYRA-SYN-003287,tapir,CAM-011,2024-03-04,162,754,473,381
GUYRA-SYN-003288,brocket_deer,CAM-006,2024-09-09,651,320,207,285
GUYRA-SYN-003289,capybara,CAM-018,2024-12-06,886,1035,335,232
GUYRA-SYN-003290,tapir,CAM-044,2024-11-22,1020,99,157,354
GUYRA-SYN-003291,puma,CAM-042,2024-03-28,1327,51,454,370
GUYRA-SYN-003292,brocket_deer,CAM-022,2024-12-27,302,455,327,336
GUYRA-SYN-003293,brocket_deer,CAM-009,2024-10-14,819,663,308,196
GUYRA-SYN-003294,puma,CAM-030,2024-01-04,570,126,430,123
GUYRA-SYN-003295,capybara,CAM-045,2024-06-27,312,899,374,132
GUYRA-SYN-003296,jaguar,CAM-024,2024-06-21,1063,93,118,112
GUYRA-SYN-003297,puma,CAM-031,2024-11-06,1493,262,133,258
GUYRA-SYN-003298,puma,CAM-021,2024-08-22,1734,399,161,317
GUYRA-SYN-003299,jaguar,CAM-039,2024-05-08,1174,252,493,211
GUYRA-SYN-003300,brocket_deer,CAM-034,2024-11-23,177,1012,184,117
GUYRA-SYN-003301,puma,CAM-008,2024-04-13,1274,708,279,463
GUYRA-SYN-003302,puma,CAM-034,2024-07-06,1856,54,407,430
GUYRA-SYN-003303,puma,CAM-037,2024-12-21,1752,992,226,276
GUYRA-SYN-003304,puma,CAM-047,2024-06-20,721,436,220,175
GUYRA-SYN-003305,puma,CAM-010,2024-11-23,1578,906,216,458
GUYRA-SYN-003306,anteater,CAM-013,2024-09-20,1245,356,100,247
GUYRA-SYN-003307,tapir,CAM-031,2024-12-23,1696,454,500,281
GUYRA-SYN-003308,puma,CAM-009,2024-04-14,874,178,359,279
GUYRA-SYN-003309,jaguar,CAM-031,2024-07-03,1858,100,382,335
GUYRA-SYN-003310,jaguar,CAM-033,2024-03-13,1243,1019,161,491
GUYRA-SYN-003311,anteater,CAM-011,2024-04-13,79,202,107,351
GUYRA-SYN-003312,jaguar,CAM-010,2024-07-04,725,455,385,447
GUYRA-SYN-003313,anteater,CAM-041,2024-03-23,183,1009,441,422
GUYRA-SYN-003314,brocket_deer,CAM-046,2024-05-18,1760,528,499,306
GUYRA-SYN-003315,brocket_deer,CAM-013,2024-06-15,1543,537,167,174
GUYRA-SYN-003316,puma,CAM-014,2024-12-05,290,330,464,360
GUYRA-SYN-003317,jaguar,CAM-041,2024-02-25,1244,598,229,178
GUYRA-SYN-003318,tapir,CAM-036,2024-11-28,1516,315,467,440
GUYRA-SYN-003319,capybara,CAM-041,2024-03-06,1503,724,307,129
GUYRA-SYN-003320,brocket_deer,CAM-012,2024-10-11,432,761,435,125
GUYRA-SYN-003321,brocket_deer,CAM-016,2024-11-26,1478,980,225,134
GUYRA-SYN-003322,capybara,CAM-008,2024-09-02,556,812,450,351
GUYRA-SYN-003323,tapir,CAM-007,2024-04-01,994,645,217,386
GUYRA-SYN-003324,tapir,CAM-050,2024-02-21,1150,663,176,106
GUYRA-SYN-003325,capybara,CAM-005,2024-04-25,789,357,305,438
GUYRA-SYN-003326,jaguar,CAM-033,2024-05-22,817,469,392,468
GUYRA-SYN-003327,brocket_deer,CAM-043,2024-06-13,129,642,474,241
GUYRA-SYN-003328,brocket_deer,CAM-003,2024-06-11,514,148,189,420
GUYRA-SYN-003329,capybara,CAM-005,2024-06-03,876,548,136,139
GUYRA-SYN-003330,anteater,CAM-050,2024-11-11,675,877,239,108
GUYRA-SYN-003331,anteater,CAM-043,2024-02-19,1476,769,403,208
GUYRA-SYN-003332,anteater,CAM-021,2024-08-18,1017,732,194,130
GUYRA-SYN-003333,brocket_deer,CAM-001,2024-03-01,519,345,322,181
GUYRA-SYN-003334,capybara,CAM-001,2024-02-20,1775,1016,149,169
GUYRA-SYN-003335,capybara,CAM-043,2024-02-05,629,150,203,392
GUYRA-SYN-003336,puma,CAM-049,2024-12-14,1855,826,336,372
GUYRA-SYN-003337,anteater,CAM-042,2024-08-13,74,1071,342,210
GUYRA-SYN-003338,jaguar,CAM-011,2024-07-16,1829,990,218,140
GUYRA-SYN-003339,anteater,CAM-050,2024-03-05,896,797,445,491
GUYRA-SYN-003340,jaguar,CAM-030,2024-06-23,1181,973,432,378
GUYRA-SYN-003341,brocket_deer,CAM-023,2024-04-27,1305,425,423,450
GUYRA-SYN-003342,anteater,CAM-045,2024-12-10,415,236,408,146
GUYRA-SYN-003343,capybara,CAM-050,2024-07-11,632,385,115,362
GUYRA-SYN-003344,capybara,CAM-047,2024-10-21,685,372,219,163
GUYRA-SYN-003345,puma,CAM-003,2024-03-04,1200,141,280,112
GUYRA-SYN-003346,tapir,CAM-032,2024-07-09,579,934,245,345
GUYRA-SYN-003347,jaguar,CAM-046,2024-01-01,287,861,387,337
GUYRA-SYN-003348,brocket_deer,CAM-020,2024-05-18,1362,891,354,305
GUYRA-SYN-003349,tapir,CAM-037,2024-08-19,921,633,145,314
GUYRA-SYN-003350,puma,CAM-025,2024-06-14,1414,69,231,269
GUYRA-SYN-003351,jaguar,CAM-002,2024-07-08,722,644,457,212
GUYRA-SYN-003352,brocket_deer,CAM-013,2024-01-19,1513,790,239,389
GUYRA-SYN-003353,brocket_deer,CAM-040,2024-03-15,903,161,156,425
GUYRA-SYN-003354,anteater,CAM-042,2024-06-05,1165,778,214,264
GUYRA-SYN-003355,puma,CAM-004,2024-12-12,1215,954,468,104
GUYRA-SYN-003356,puma,CAM-024,2024-06-04,330,329,336,311
GUYRA-SYN-003357,capybara,CAM-014,2024-07-10,480,160,260,414
GUYRA-SYN-003358,tapir,CAM-034,2024-10-28,1146,686,413,301
GUYRA-SYN-003359,tapir,CAM-019,2024-07-22,890,507,252,269
GUYRA-SYN-003360,tapir,CAM-019,2024-12-08,629,527,137,256
GUYRA-SYN-003361,anteater,CAM-008,2024-07-19,1900,500,485,411
GUYRA-SYN-003362,puma,CAM-046,2024-05-09,1184,923,245,215
GUYRA-SYN-003363,anteater,CAM-018,2024-07-09,35,1076,488,446
GUYRA-SYN-003364,capybara,CAM-045,2024-09-06,299,459,124,403
GUYRA-SYN-003365,tapir,CAM-033,2024-07-05,1239,976,470,211
GUYRA-SYN-003366,anteater,CAM-043,2024-09-21,1578,1069,398,238
GUYRA-SYN-003367,jaguar,CAM-016,2024-03-04,16,912,166,131
GUYRA-SYN-003368,capybara,CAM-012,2024-02-28,980,88,345,267
GUYRA-SYN-003369,tapir,CAM-034,2024-06-07,587,845,289,272
GUYRA-SYN-003370,brocket_deer,CAM-038,2024-03-28,1592,257,119,225
GUYRA-SYN-003371,jaguar,CAM-003,2024-05-09,1160,886,255,295
GUYRA-SYN-003372,jaguar,CAM-010,2024-12-20,457,111,114,172
GUYRA-SYN-003373,capybara,CAM-023,2024-02-05,1594,235,204,475
GUYRA-SYN-003374,brocket_deer,CAM-022,2024-07-28,729,802,197,269
GUYRA-SYN-003375,anteater,CAM-022,2024-11-22,1719,965,101,384
GUYRA-SYN-003376,brocket_deer,CAM-006,2024-10-20,447,140,233,461
GUYRA-SYN-003377,tapir,CAM-036,2024-05-07,531,670,303,298
GUYRA-SYN-003378,puma,CAM-006,2024-02-08,1913,759,124,204
GUYRA-SYN-003379,tapir,CAM-012,2024-04-27,834,322,443,479
GUYRA-SYN-003380,puma,CAM-003,2024-04-07,634,936,249,193
GUYRA-SYN-003381,tapir,CAM-027,2024-04-21,220,38,254,218
GUYRA-SYN-003382,capybara,CAM-029,2024-12-19,851,1033,479,454
GUYRA-SYN-003383,capybara,CAM-043,2024-07-26,1682,57,116,382
GUYRA-SYN-003384,capybara,CAM-021,2024-12-23,1837,288,391,243
GUYRA-SYN-003385,brocket_deer,CAM-049,2024-10-02,313,183,431,439
GUYRA-SYN-003386,brocket_deer,CAM-029,2024-05-03,953,539,196,119
GUYRA-SYN-003387,tapir,CAM-014,2024-06-02,317,467,374,287
GUYRA-SYN-003388,jaguar,CAM-011,2024-03-27,1145,574,316,300
GUYRA-SYN-003389,tapir,CAM-012,2024-08-25,689,326,201,202
GUYRA-SYN-003390,puma,CAM-034,2024-03-20,1624,478,104,169
GUYRA-SYN-003391,jaguar,CAM-009,2024-06-13,1174,220,210,204
GUYRA-SYN-003392,jaguar,CAM-015,2024-01-08,404,519,309,339
GUYRA-SYN-003393,brocket_deer,CAM-005,2024-12-23,251,876,333,286
GUYRA-SYN-003394,jaguar,CAM-029,2024-07-05,1589,979,412,412
GUYRA-SYN-003395,tapir,CAM-049,2024-06-08,1840,116,188,242
GUYRA-SYN-003396,capybara,CAM-024,2024-04-02,160,354,218,476
GUYRA-SYN-003397,anteater,CAM-036,2024-05-27,998,349,220,114
GUYRA-SYN-003398,puma,CAM-018,2024-12-26,269,95,165,376
GUYRA-SYN-003399,tapir,CAM-030,2024-02-26,1190,33,146,332
GUYRA-SYN-003400,capybara,CAM-011,2024-03-22,1632,271,249,126
GUYRA-SYN-003401,tapir,CAM-004,2024-08-27,1799,847,232,438
GUYRA-SYN-003402,anteater,CAM-030,2024-12-25,208,975,428,425
GUYRA-SYN-003403,capybara,CAM-032,2024-06-27,533,847,154,418
GUYRA-SYN-003404,anteater,CAM-012,2024-05-02,791,736,427,377
GUYRA-SYN-003405,puma,CAM-035,2024-08-05,1615,960,422,175
GUYRA-SYN-003406,tapir,CAM-033,2024-02-06,318,648,406,120
GUYRA-SYN-003407,anteater,CAM-045,2024-06-13,807,577,464,230
GUYRA-SYN-003408,anteater,CAM-047,2024-12-05,506,994,227,421
GUYRA-SYN-003409,puma,CAM-029,2024-10-25,156,381,151,166
GUYRA-SYN-003410,jaguar,CAM-006,2024-01-04,1087,937,362,121
GUYRA-SYN-003411,puma,CAM-045,2024-06-23,1132,851,480,414
GUYRA-SYN-003412,jaguar,CAM-043,2024-02-15,1751,101,348,249
GUYRA-SYN-003413,capybara,CAM-003,2024-11-08,1225,309,280,153
GUYRA-SYN-003414,anteater,CAM-040,2024-10-09,1422,726,191,406
GUYRA-SYN-003415,tapir,CAM-048,2024-02-16,208,353,189,172
GUYRA-SYN-003416,brocket_deer,CAM-025,2024-12-09,511,451,385,332
GUYRA-SYN-003417,puma,CAM-011,2024-01-12,1755,592,176,173
GUYRA-SYN-003418,jaguar,CAM-025,2024-03-13,1390,656,450,233
GUYRA-SYN-003419,anteater,CAM-042,2024-07-28,393,399,478,476
GUYRA-SYN-003420,jaguar,CAM-045,2024-09-27,400,414,248,250
GUYRA-SYN-003421,tapir,CAM-029,2024-01-10,1028,1062,355,360
GUYRA-SYN-003422,anteater,CAM-038,2024-06-01,554,951,110,185
GUYRA-SYN-003423,jaguar,CAM-024,2024-10-22,773,1039,450,278
GUYRA-SYN-003424,jaguar,CAM-040,2024-06-07,1613,917,354,231
GUYRA-SYN-003425,anteater,CAM-045,2024-03-13,874,428,181,406
GUYRA-SYN-003426,capybara,CAM-021,2024-07-08,548,378,331,354
GUYRA-SYN-003427,brocket_deer,CAM-021,2024-03-06,1867,734,390,178
GUYRA-SYN-003428,jaguar,CAM-027,2024-02-13,715,171,172,409
GUYRA-SYN-003429,puma,CAM-002,2024-11-12,1172,322,177,403
GUYRA-SYN-003430,tapir,CAM-008,2024-02-11,1892,840,211,121
GUYRA-SYN-003431,puma,CAM-038,2024-06-11,1551,823,219,323
GUYRA-SYN-003432,puma,CAM-030,2024-11-24,1663,315,430,309
GUYRA-SYN-003433,puma,CAM-040,2024-12-10,1360,368,121,320
GUYRA-SYN-003434,brocket_deer,CAM-005,2024-06-22,530,1053,113,430
GUYRA-SYN-003435,capybara,CAM-036,2024-06-04,398,419,470,154
GUYRA-SYN-003436,puma,CAM-042,2024-09-25,1743,82,122,239
GUYRA-SYN-003437,anteater,CAM-035,2024-04-23,1752,321,132,428
GUYRA-SYN-003438,jaguar,CAM-012,2024-03-04,1697,354,500,139
GUYRA-SYN-003439,tapir,CAM-048,2024-05-17,1357,230,464,290
GUYRA-SYN-003440,anteater,CAM-010,2024-07-18,854,1022,305,252
GUYRA-SYN-003441,jaguar,CAM-007,2024-10-04,1087,669,234,384
GUYRA-SYN-003442,anteater,CAM-004,2024-07-10,625,273,444,100
GUYRA-SYN-003443,jaguar,CAM-025,2024-03-19,1900,1029,354,326
GUYRA-SYN-003444,capybara,CAM-034,2024-08-08,1703,642,366,267
GUYRA-SYN-003445,capybara,CAM-025,2024-11-13,577,817,483,259
GUYRA-SYN-003446,capybara,CAM-008,2024-10-14,1483,264,211,251
GUYRA-SYN-003447,capybara,CAM-012,2024-02-20,288,893,174,191
GUYRA-SYN-003448,jaguar,CAM-013,2024-03-01,625,130,123,245
GUYRA-SYN-003449,puma,CAM-040,2024-05-18,444,230,244,475
GUYRA-SYN-003450,brocket_deer,CAM-033,2024-10-25,1765,229,146,341
GUYRA-SYN-003451,anteater,CAM-029,2024-03-27,1557,832,401,412
GUYRA-SYN-003452,anteater,CAM-040,2024-05-19,1414,1078,149,433
GUYRA-SYN-003453,puma,CAM-033,2024-12-07,227,40,129,212
GUYRA-SYN-003454,brocket_deer,CAM-028,2024-07-01,1510,344,461,101
GUYRA-SYN-003455,jaguar,CAM-001,2024-06-07,1531,330,376,272
GUYRA-SYN-003456,puma,CAM-035,2024-07-07,1787,197,101,264
GUYRA-SYN-003457,capybara,CAM-003,2024-06-26,367,553,225,371
GUYRA-SYN-003458,puma,CAM-036,2024-12-01,1915,727,383,452
GUYRA-SYN-003459,puma,CAM-027,2024-10-06,1351,127,130,330
GUYRA-SYN-003460,brocket_deer,CAM-035,2024-12-14,335,936,487,323
GUYRA-SYN-003461,puma,CAM-015,2024-03-28,1138,423,356,412
GUYRA-SYN-003462,brocket_deer,CAM-044,2024-04-07,1668,990,308,482
GUYRA-SYN-003463,jaguar,CAM-033,2024-06-21,233,824,190,303
GUYRA-SYN-003464,brocket_deer,CAM-007,2024-04-14,1130,624,497,155
GUYRA-SYN-003465,jaguar,CAM-005,2024-04-05,1359,1035,180,202
GUYRA-SYN-003466,puma,CAM-046,2024-10-05,203,1040,474,214
GUYRA-SYN-003467,tapir,CAM-012,2024-08-24,1228,129,370,344
GUYRA-SYN-003468,tapir,CAM-046,2024-12-23,40,831,346,352
GUYRA-SYN-003469,brocket_deer,CAM-007,2024-11-02,865,758,397,185
GUYRA-SYN-003470,jaguar,CAM-041,2024-09-17,205,545,226,494
GUYRA-SYN-003471,jaguar,CAM-040,2024-03-15,1242,910,309,159
GUYRA-SYN-003472,brocket_deer,CAM-033,2024-12-04,721,858,396,373
